geo_name,geo_id,pop,adult_obesity,income_below_poverty,high_school_graduation,unemployment,violent_crime,age,median_property_value,owner_occupied_housing_units,population_living_in_a_rural_area,grads_total
Harney County,05000US41025,7214,0.317,1166,0.713,0.073,64.5,46.1,104300,0.706113,0.443,None
Schuyler County,05000US17169,7205,0.317,1411,0.875,0.059,94.08,45.5,80100,0.817691,0.576,None
Grant County,05000US46051,7195,0.306,555,0.944,0.03,None,44,116200,0.804954,0.554,None
Pierce County,05000US31139,7179,0.341,460,0.914,0.025,86.12,41.7,96900,0.794507,1,None
Weston County,05000US56045,7175,0.292,1002,None,0.033,143.39,43.8,172300,0.767709,0.545,None
Presidio County,05000US48377,7144,0.261,1749,0.907,0.108,58,40.8,61600,0.649903,0.405,None
King and Queen County,05000US51097,7140,0.301,1013,None,0.048,112.46,45.8,170000,0.788742,1,None
Pembina County,05000US38067,7136,0.321,415,None,0.053,86.18,48.1,80200,0.764742,1,None
Bailey County,05000US48017,7131,0.267,1322,0.958,0.043,156.95,34.4,62700,0.74795,0.288,None
Lafayette County,05000US05073,7127,0.363,1830,None,0.079,223.68,45.3,63300,0.72243,1,None
Nemaha County,05000US31127,7101,0.355,713,None,0.037,98.85,37.8,109200,0.705882,0.521,408
Charles City County,05000US51036,7086,0.352,1032,None,0.052,125.23,49.2,163400,0.823406,1,None
Nicholas County,05000US21181,7062,0.325,1804,0.925,0.06,75.94,42,86200,0.733503,1,None
Pocahontas County,05000US19151,7061,0.319,885,None,0.03,102.46,47.3,70800,0.7545,1,None
Childress County,05000US48075,7059,0.27,1342,0.817,0.032,409.08,33.5,73200,0.582343,0.331,None
Dallam County,05000US48111,7052,0.315,1129,0.915,0.022,507.95,31,79000,0.577119,0.235,None
Alexander County,05000US17003,7051,0.284,2284,None,0.086,1613.32,41.9,50100,0.685083,0.619,None
Ida County,05000US19093,7041,0.282,760,0.964,0.031,116.69,44.7,88100,0.752356,1,None
Lexington city,05000US51678,7036,0.26,653,None,0.075,70.52,21.5,230500,0.561422,0,1165
Fremont County,05000US19071,7019,0.329,713,None,0.033,None,46.3,99300,0.751095,1,None
Bon Homme County,05000US46009,7001,0.296,601,None,0.027,4.72,43.7,75900,0.750299,1,None
Thurston County,05000US31173,6989,0.418,2168,None,0.053,29.49,28.4,75600,0.606393,1,27
Russell County,05000US20167,6988,0.304,893,None,0.038,369.36,47.4,85100,0.747418,0.411,None
Southeast Fairbanks Census Area,05000US02240,6970,0.331,941,None,0.108,None,36.4,201600,0.716547,1,None
Henderson County,05000US17071,6966,0.304,731,0.775,0.059,555.87,49.2,83800,0.786837,0.997,None
Wabaunsee County,05000US20197,6960,0.309,459,None,0.039,173.35,43.1,112700,0.852974,1,None
Grand Isle County,05000US50013,6945,0.268,519,None,0.041,47.81,47.4,259600,0.805164,1,None
Powell County,05000US30077,6928,0.28,555,None,0.045,305.58,45,136600,0.685617,0.542,None
Tucker County,05000US54093,6922,0.378,899,0.875,0.061,128.19,47.9,105800,0.803694,1,None
Lac qui Parle County,05000US27073,6916,0.288,574,None,0.041,51.59,50,81000,0.802314,1,None
Lee County,05000US21129,6896,0.339,2360,0.975,0.085,48.59,42.8,63800,0.745126,1,None
Boise County,05000US16015,6891,0.224,938,None,0.062,166.05,53.1,188300,0.812625,1,None
Fall River County,05000US46047,6874,0.317,1115,0.885,0.045,168.02,52.6,115900,0.709604,0.5,None
Woodruff County,05000US05147,6873,0.358,1622,None,0.067,136.96,43.8,62700,0.645084,1,None
Clark County,05000US29045,6860,0.343,928,0.925,0.071,110.43,43.7,85900,0.75326,1,None
Galax city,05000US51640,6858,0.26,1642,0.875,0.055,338.74,45.1,101600,0.565233,0.137,None
Pawnee County,05000US20145,6840,0.303,423,None,0.037,267.62,43.7,77200,0.708622,0.317,None
Brown County,05000US17009,6836,0.276,591,0.875,0.037,155.53,37.4,87400,0.774648,0.411,None
Wallowa County,05000US41063,6836,0.243,980,None,0.079,14.46,52.7,211200,0.678513,1,None
Clinch County,05000US13065,6814,0.296,2368,0.875,0.068,486.2,37.2,65400,0.711965,0.604,None
Caribou County,05000US16029,6813,0.275,680,None,0.042,136.77,36.8,125900,0.829221,0.599,None
Benson County,05000US38005,6802,0.31,2270,None,0.045,28.9,30.8,65400,0.628711,1,26
Cumberland County,05000US21057,6780,0.318,1484,0.925,0.06,48.92,45.2,82100,0.719957,1,None
Gentry County,05000US29075,6745,0.287,1039,None,0.042,4.9,41.8,84800,0.739634,1,None
Cameron Parish,05000US22023,6739,0.315,601,0.925,0.046,153.6,40.9,94800,0.898982,1,None
Surry County,05000US51181,6731,0.353,804,0.825,0.052,224.41,48.2,166600,0.817141,1,None
Treutlen County,05000US13283,6711,0.329,1184,0.775,0.082,135.06,40.3,71300,0.697216,0.589,None
Pershing County,05000US32027,6690,0.311,767,None,0.068,840.79,41.3,105100,0.672123,1,None
Rio Blanco County,05000US08103,6658,0.226,788,None,0.053,101.26,35.7,208400,0.673061,1,245
Bottineau County,05000US38009,6650,0.31,569,None,0.043,89.1,45.2,128000,0.753856,1,153
Norman County,05000US27107,6638,0.282,761,None,0.047,4.98,44.9,86000,0.813427,1,None
Garza County,05000US48169,6614,0.275,624,0.827,0.037,41.21,37.9,83300,0.673846,0.223,None
Edwards County,05000US17047,6612,0.313,760,0.875,0.06,286.53,43.6,71500,0.828035,1,None
Bland County,05000US51021,6612,0.309,555,0.925,0.058,68.84,44.9,102200,0.822725,1,None
Buena Vista city,05000US51530,6610,0.259,1694,0.775,0.052,114.15,35.1,112400,0.593577,0.039,132
Hancock County,05000US47067,6609,0.306,1757,0.825,0.1,223.37,44.3,83400,0.770992,1,None
Blaine County,05000US30005,6609,0.356,1856,None,0.049,177.57,34,86000,0.608887,1,36
Burt County,05000US31021,6594,0.31,647,None,0.036,105.72,47.4,90500,0.767269,1,None
Kearney County,05000US31099,6548,0.311,443,None,0.022,121.82,40.1,119000,0.692587,0.546,None
Spink County,05000US46115,6539,0.314,703,None,0.031,80.25,44.2,74400,0.72855,1,None
Reynolds County,05000US29179,6530,0.326,1245,None,0.07,281.99,46.8,82200,0.800151,1,None
Huerfano County,05000US08055,6521,0.201,1086,None,0.077,420.25,54.5,153400,0.741379,0.561,None
Wilkin County,05000US27167,6479,0.285,577,None,0.034,111.07,44.1,110800,0.76698,0.501,None
Luce County,05000US26095,6451,0.326,1140,None,0.066,326.91,44.5,80300,0.752591,0.514,None
Moody County,05000US46101,6445,0.329,935,None,0.035,195.76,40,121300,0.724164,1,None
Calhoun County,05000US13037,6443,0.344,1489,None,0.061,1717.73,38.4,55600,0.655508,1,None
Beaver County,05000US49001,6437,0.257,743,0.825,0.037,118.02,33.1,146900,0.720035,0.565,None
Antelope County,05000US31003,6421,0.276,748,None,0.025,60.32,46.1,78400,0.769931,1,None
Sullivan County,05000US29211,6416,0.357,1037,None,0.059,204.4,41.4,78500,0.739094,1,None
Wayne County,05000US19185,6403,0.333,924,None,0.039,62.85,43.9,73200,0.794095,1,None
Ellsworth County,05000US20053,6375,0.333,460,None,0.037,153.82,43.8,85700,0.751291,0.541,None
Talbot County,05000US13263,6373,0.333,1307,None,0.076,86.57,47.9,75000,0.816783,0.939,None
Howard County,05000US31093,6365,0.294,603,None,0.036,None,43.3,115100,0.778162,1,None
Menifee County,05000US21165,6345,0.333,1495,0.975,0.087,26.59,44.1,78500,0.798096,1,None
Fulton County,05000US21075,6323,0.32,1566,None,0.077,221.66,43,61600,0.598621,0.644,None
Moore County,05000US47127,6314,0.32,644,0.925,0.047,83.73,46.5,161800,0.8,0.999,708
Clay County,05000US31035,6313,0.329,615,None,0.029,None,43.6,82100,0.766923,1,None
Greenwood County,05000US20073,6304,0.327,890,None,0.047,190.52,48.6,59300,0.74883,0.613,None
Sullivan County,05000US42113,6302,0.311,731,None,0.06,150.28,52.4,145800,0.825841,1,None
Mitchell County,05000US20123,6299,0.321,697,None,0.034,328.09,43.8,90000,0.733555,0.483,451
Jefferson County,05000US40067,6280,0.36,1195,None,0.055,113.61,42.1,60000,0.717822,1,None
Saguache County,05000US08109,6255,0.197,1409,None,0.061,210.73,47.5,146600,0.722134,1,None
Carter County,05000US29035,6249,0.311,1275,None,0.075,163.7,40.6,95600,0.700806,1,None
Taylor County,05000US19173,6209,0.309,802,None,0.031,16.08,43.4,74800,0.73407,1,None
Essex County,05000US50009,6173,0.298,912,None,0.068,16.01,49.2,123800,0.797473,1,None
Pondera County,05000US30073,6166,0.294,1228,None,0.045,106.76,41.9,116600,0.708296,0.581,None
Ontonagon County,05000US26131,6165,0.33,928,None,0.09,151.45,56.6,69500,0.876053,1,None
Osceola County,05000US19143,6154,0.344,631,None,0.028,21.42,44.3,85900,0.749332,0.584,None
Shelby County,05000US29205,6148,0.331,928,None,0.047,75.14,42.1,73100,0.727419,1,None
Floyd County,05000US48153,6088,0.268,1330,0.922,0.056,392.16,37,57900,0.702946,0.533,None
Greer County,05000US40055,6081,0.327,957,None,0.054,114.14,41,73800,0.693403,0.527,None
Teton County,05000US30099,6067,0.267,631,None,0.038,82.06,44.6,147900,0.699707,1,None
Cotton County,05000US40033,6062,0.362,956,0.904,0.04,16.18,41,79300,0.759713,0.595,None
Sherman County,05000US20181,6038,0.299,1010,0.725,0.03,261.67,38.1,80400,0.629458,0.242,254
Gray County,05000US20069,6037,0.36,495,None,0.023,170.51,35.8,115300,0.74636,1,None
Carson County,05000US48065,6027,0.284,351,0.987,0.032,167.13,40.4,99200,0.860155,0.952,None
Stanton County,05000US31167,6022,0.343,570,None,0.026,16.27,41.1,111200,0.844577,0.735,None
Ottawa County,05000US20143,6004,0.379,501,None,0.039,99.22,42.2,92800,0.823794,1,None
Ohio County,05000US18115,6003,0.304,397,0.925,0.054,None,46.2,146400,0.808817,1,None
Hamlin County,05000US46057,5995,0.308,449,None,0.034,33.37,36.3,114800,0.815301,1,None
Crosby County,05000US48107,5987,0.278,1177,0.921,0.044,110.32,38.7,56100,0.677251,1,None
Hartley County,05000US48205,5966,0.273,326,0.95,0.021,298.72,39.5,148200,0.616998,0.573,None
Grant County,05000US27051,5943,0.32,676,None,0.048,66.78,45.9,100800,0.800942,1,None
Bear Lake County,05000US16007,5928,0.287,847,0.875,0.044,150.54,39.5,136700,0.780376,1,None
McHenry County,05000US38049,5912,0.317,583,None,0.042,28.14,42.4,118100,0.819816,1,None
Miller County,05000US13201,5911,0.303,1441,0.825,0.053,249.76,40.3,89400,0.683252,1,None
Lander County,05000US32015,5907,0.304,757,0.775,0.065,674.41,37,128200,0.804472,0.39,None
San Saba County,05000US48411,5881,0.274,930,1,0.036,176.59,41,80500,0.673934,0.494,None
Iron County,05000US55051,5850,0.291,726,None,0.089,253.1,53.2,107600,0.775559,0.678,None
Stark County,05000US17175,5840,0.302,768,0.875,0.066,99.1,46.2,83900,0.822764,1,None
Chouteau County,05000US30015,5837,0.262,1257,None,0.029,102.86,41.1,121900,0.627928,1,39
Wirt County,05000US54105,5826,0.369,876,0.925,0.103,358.59,44.8,78300,0.839638,1,None
Bent County,05000US08011,5816,0.265,943,None,0.039,183.32,41.2,76800,0.677907,0.38,None
Haskell County,05000US48207,5812,0.273,1000,0.941,0.035,128.27,42.7,49200,0.75513,0.476,None
Dixon County,05000US31051,5809,0.315,675,None,0.033,58.83,42.4,86200,0.769432,1,None
Harper County,05000US20077,5798,0.342,771,None,0.039,365.29,43.2,66200,0.768685,1,None
Audubon County,05000US19009,5793,0.312,651,None,0.039,None,48.3,66300,0.805774,1,None
Lincoln County,05000US27081,5793,0.283,652,None,0.036,131.43,46.3,89600,0.792895,1,None
Pulaski County,05000US17153,5792,0.273,1051,None,0.09,426.29,43.5,60800,0.738293,1,651
Stewart County,05000US13259,5791,0.342,1666,None,0.067,48.08,37.3,52200,0.624789,1,None
Alfalfa County,05000US40003,5784,0.36,589,None,0.029,109.78,44.1,67600,0.739152,1,None
Cherry County,05000US31031,5781,0.262,458,None,0.023,190.08,43.7,122300,0.619101,0.525,None
Coal County,05000US40029,5755,0.356,1112,None,0.074,84.09,42.4,85200,0.715364,1,None
Putnam County,05000US17155,5746,0.299,595,0.925,0.064,18.5,46.4,119200,0.79877,1,None
Stevens County,05000US20189,5738,0.348,1014,0.921,0.038,51,34.9,98600,0.742932,0.312,None
Lynn County,05000US48305,5723,0.284,1128,0.954,0.04,137.4,37.2,70600,0.710246,0.567,None
Aleutians West Census Area,05000US02016,5714,0.394,426,None,0.038,291.57,37.6,211400,0.283305,1,None
Gilpin County,05000US08047,5708,0.197,392,None,0.031,310.52,44.8,255000,0.775518,1,None
Morris County,05000US20127,5694,0.351,492,None,0.044,148.98,47.7,89500,0.782646,1,None
Broadwater County,05000US30007,5692,0.304,471,None,0.05,346.12,46.7,192400,0.809268,1,None
Fillmore County,05000US31059,5676,0.334,551,None,0.029,None,47.5,75000,0.741463,1,None
Dewey County,05000US46041,5652,0.399,1545,None,0.115,17.87,28.5,63200,0.597214,0.641,None
Covington city,05000US51580,5650,0.264,1187,None,0.061,171.28,43,70900,0.750809,0,None
Wheeler County,05000US48483,5642,0.278,951,0.963,0.039,122.39,39.3,86300,0.666094,1,None
Van Buren County,05000US47175,5641,0.321,1058,0.975,0.082,214.31,45.8,95200,0.882765,1,None
Hyde County,05000US37095,5629,0.297,1108,None,0.091,None,41.8,75600,0.72624,1,None
McCook County,05000US46087,5616,0.285,566,None,0.024,23.61,42.4,115200,0.771493,1,None
Washington County,05000US20201,5613,0.307,574,None,0.032,58.11,46.3,73900,0.792703,1,None
Yukon-Koyukuk Census Area,05000US02290,5600,0.283,1304,0.569,0.18,None,35.2,90800,0.708733,1,None
Day County,05000US46037,5588,0.308,997,None,0.049,None,48.5,83600,0.727166,1,None
Emporia city,05000US51595,5565,0.297,1764,0.825,0.07,501.75,39.5,122600,0.395023,0.063,None
Norton County,05000US20137,5558,0.324,419,None,0.025,106.67,43.7,69700,0.73898,0.49,None
Hansford County,05000US48195,5552,0.281,1096,1,0.03,327.9,35.7,89400,0.726124,0.403,None
Walworth County,05000US46129,5538,0.284,576,None,0.055,149.82,44.6,80000,0.685678,0.364,None
Crowley County,05000US08025,5537,0.216,1479,None,0.045,110.45,39.6,74200,0.792164,1,None
Lincoln County,05000US08073,5515,0.238,597,None,0.034,133.64,37.5,126400,0.697736,1,None
Warren County,05000US13301,5504,0.32,1432,None,0.077,531.44,45,62100,0.666515,1,None
Phillips County,05000US20147,5484,0.288,503,None,0.033,120.59,44.9,76500,0.764179,0.538,None
Mahnomen County,05000US27087,5480,0.326,1209,0.529,0.054,354.31,36.1,96800,0.717248,1,9
Beaver County,05000US40007,5479,0.389,547,None,0.027,136.83,41,97000,0.772401,1,None
Tripp County,05000US46123,5475,0.307,1147,None,0.027,114.33,46.5,78800,0.671356,0.485,None
Ransom County,05000US38073,5457,0.331,487,None,0.024,84.09,44.8,113600,0.674894,1,None
Martin County,05000US48317,5451,0.271,571,0.986,0.035,160.26,32,108900,0.751381,1,None
Atchison County,05000US29005,5380,0.298,635,None,0.045,97.15,47.7,81700,0.693264,1,None
Boone County,05000US31011,5353,0.316,394,0.912,0.025,None,45.4,104400,0.783542,1,None
Gallatin County,05000US17059,5325,0.284,860,None,0.069,194.88,44.7,67200,0.778214,1,None
Brule County,05000US46015,5312,0.344,772,None,0.027,530.45,40,106900,0.696111,1,None
Lincoln County,05000US16063,5292,0.323,630,None,0.044,269.93,33.8,128900,0.693609,1,None
Sheridan County,05000US31161,5259,0.302,870,None,0.027,180.59,45.9,78900,0.713067,1,None
Polk County,05000US31143,5242,0.295,418,None,0.025,0,45.6,102300,0.78125,1,None
Delta County,05000US48119,5226,0.28,1110,0.955,0.046,68.97,43.8,71200,0.735667,1,None
Jim Hogg County,05000US48247,5218,0.273,1088,0.924,0.072,69.32,36,65500,0.763191,0.174,None
Cook County,05000US27031,5215,0.289,617,None,0.044,51.04,51.8,242200,0.739572,1,None
Calhoun County,05000US05013,5210,0.342,969,None,0.058,178.56,44.9,71800,0.817701,1,967
Craig County,05000US51045,5195,0.278,667,None,0.055,102.53,47,153700,0.725151,1,None
Scott County,05000US17171,5169,0.304,747,None,0.058,18.1,43.3,82600,0.758604,1,None
Johnson County,05000US31097,5167,0.303,505,None,0.033,64.48,42.1,80900,0.739362,1,None
Thayer County,05000US31169,5163,0.302,603,None,0.024,103.19,48.3,68900,0.771368,1,None
Rooks County,05000US20163,5160,0.328,673,None,0.046,102.29,43.7,74600,0.76688,1,None
Dickey County,05000US38021,5160,0.334,417,None,0.018,63.55,43.2,105500,0.721715,1,72
Lincoln County,05000US32017,5155,0.259,595,0.725,0.062,43.52,39.6,130700,0.682834,1,None
Toole County,05000US30101,5114,0.265,747,None,0.034,346.55,40.7,129600,0.587565,0.43,None
Big Stone County,05000US27011,5098,0.287,562,None,0.044,32.22,49.2,96900,0.787511,1,None
Pickett County,05000US47137,5096,0.331,827,None,0.078,58.49,49.8,118300,0.849154,1,None
Schley County,05000US13249,5089,0.304,1113,0.925,0.066,191.07,38.3,99300,0.664908,1,None
Kingsbury County,05000US46077,5070,0.338,465,None,0.03,None,46.5,93800,0.787645,1,None
Ringgold County,05000US19159,5054,0.349,533,None,0.033,39.35,46,75700,0.744565,1,None
Garfield County,05000US49017,5020,0.325,647,0.775,0.087,None,39.6,159100,0.799879,1,None
Dillingham Census Area,05000US02070,4980,0.38,815,None,0.097,None,29.7,196400,0.605091,1,None
Calhoun County,05000US17013,4962,0.291,595,None,0.068,None,46.7,118100,0.816632,1,None
Scott County,05000US20171,4958,0.321,250,0.825,0.028,368.53,41.5,133500,0.731183,0.261,None
Carlisle County,05000US21039,4954,0.334,798,None,0.058,39.84,42.4,78800,0.787835,1,None
Scotland County,05000US29199,4893,0.312,781,None,0.045,40.84,39,77200,0.740761,1,None
Putnam County,05000US29171,4877,0.319,900,None,0.04,0,46.8,86700,0.726544,1,None
Mills County,05000US48333,4871,0.261,678,0.702,0.036,61.39,46.1,123100,0.84,1,None
Dewey County,05000US40043,4862,0.355,855,None,0.036,55,40.6,85600,0.723909,1,None
Furnas County,05000US31065,4850,0.339,739,None,0.027,None,46.2,62500,0.688819,1,None
Morrill County,05000US31123,4843,0.302,576,None,0.029,13.48,41.6,84700,0.674801,1,None
Barber County,05000US20007,4831,0.367,674,None,0.043,318.56,44.3,77400,0.708163,1,None
Crane County,05000US48103,4823,0.293,550,0.946,0.058,149.9,33.1,77800,0.786779,0.107,None
Washington County,05000US08121,4814,0.232,529,None,0.025,186.85,42.8,118000,0.702743,1,None
Cameron County,05000US42023,4807,0.279,602,None,0.07,135.57,50.4,68400,0.689529,0.474,None
Tensas Parish,05000US22107,4793,0.348,1615,None,0.097,None,42.6,57200,0.604328,1,None
Hot Springs County,05000US56017,4781,0.27,524,None,0.041,89.38,51.4,147500,0.737401,0.315,None
Musselshell County,05000US30065,4778,0.275,795,None,0.042,346.9,48.5,148800,0.713643,1,None
Republic County,05000US20157,4768,0.309,530,None,0.028,158.1,50.9,55400,0.781501,1,None
Marshall County,05000US46091,4743,0.322,493,None,0.039,261.32,41.8,88700,0.707542,1,None
Hamilton County,05000US36041,4697,0.261,526,None,0.068,62.7,53.5,165500,0.851493,1,None
Hickman County,05000US21105,4691,0.352,753,None,0.058,49.19,47.3,68200,0.801724,1,None
Sharkey County,05000US28125,4662,0.375,1435,0.775,0.099,None,38.7,52600,0.57816,1,None
Ouray County,05000US08091,4651,0.186,425,None,0.043,40.79,53.3,399400,0.710065,1,None
Mora County,05000US35033,4598,0.226,1036,None,0.097,107.53,41.3,88000,0.757143,1,None
Bath County,05000US51017,4558,0.287,373,None,0.041,28.69,47.2,146400,0.679658,1,None
Owsley County,05000US21189,4552,0.336,1652,None,0.104,14.36,41.7,66200,0.723379,1,None
Holt County,05000US29087,4537,0.325,614,None,0.037,158.21,47.8,90200,0.696539,1,None
Hidalgo County,05000US35023,4531,0.229,1075,None,0.063,302.31,42.3,77800,0.690868,1,None
Mineral County,05000US32021,4519,0.28,941,None,0.105,193.42,49.2,85200,0.655206,0.319,None
Grant County,05000US40053,4497,0.364,401,None,0.028,43.89,45,78400,0.746314,1,None
Florence County,05000US55037,4474,0.32,353,None,0.068,170.18,52.1,136900,0.867722,1,None
Guadalupe County,05000US35019,4469,0.273,542,None,0.071,704.82,41.1,84200,0.691781,0.441,None
Menominee County,05000US55078,4457,0.425,1449,None,0.099,53.57,30.8,84500,0.683128,1,105
Kimble County,05000US48267,4453,0.284,831,1,0.037,152.62,54.5,114900,0.743275,0.443,None
Kittson County,05000US27069,4436,0.278,481,None,0.046,29.55,48,72400,0.815996,1,None
Sioux County,05000US38085,4431,0.337,1646,None,0.042,7.46,26.9,74300,0.415985,1,52
Schuyler County,05000US29197,4396,0.303,951,None,0.059,99.31,41.3,80800,0.702781,1,None
Custer County,05000US08027,4375,0.205,772,None,0.035,116.8,56.8,230700,0.804615,1,None
Pierce County,05000US38069,4373,0.34,766,None,0.042,118.06,46.9,102900,0.728346,0.352,None
Nuckolls County,05000US31129,4352,0.335,538,None,0.025,None,49,56700,0.734574,1,None
Phillips County,05000US08095,4347,0.228,509,None,0.024,128.99,41,138500,0.667244,1,None
Meade County,05000US20119,4310,0.27,591,None,0.03,768.56,39.6,91100,0.718919,1,None
Deuel County,05000US46039,4309,0.333,448,None,0.05,60.86,44.5,117700,0.841009,1,None
Union County,05000US35059,4292,0.27,614,None,0.044,285.42,40.4,87600,0.614239,1,None
Stafford County,05000US20185,4284,0.325,654,None,0.04,260.06,43,64900,0.847458,1,None
Dunn County,05000US38025,4284,0.335,490,None,0.019,194.13,39.9,162700,0.77907,1,None
Oneida County,05000US16071,4269,0.313,582,0.925,0.035,86.25,38.9,142700,0.782721,1,None
